,sq_mt_built,n_rooms,n_bathrooms,buy_price,is_renewal_needed,is_new_development,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_parking,latitud,longitude
11817,82,2,1,498000,0,0,1,0,1,0,0,1,40.2898434,-3.7501448
11818,40,2,1,170000,0,0,0,0,0,0,0,0,40.39114205,-3.693597370170454
11819,75,3,2,390000,0,0,1,0,0,0,0,0,40.401094,-3.6964126
11820,120,3,2,490000,0,0,1,0,0,1,1,0,40.4034105,-3.6968298
11821,57,1,1,293500,0,0,0,0,0,1,0,0,40.4048492,-3.6987338
11822,110,4,2,392000,1,0,1,0,0,0,1,0,40.3938214,-3.694708
11823,104,1,1,294000,0,0,0,0,0,1,0,0,40.4855927,-3.3592809
11824,112,3,2,390000,1,0,1,0,0,1,0,0,40.4106154,-3.7068749
11825,123,3,2,600000,0,0,1,0,1,1,0,1,40.4016206,-3.7191919
11826,65,2,1,325000,0,0,1,0,0,0,0,0,40.40517565,-3.694452807709405
11827,110,4,2,440000,0,0,1,0,0,0,0,0,40.4092148,-3.7210487
11828,187,2,2,610000,0,0,1,0,1,1,0,1,40.45644885,-3.465957759947008
11829,57,0,1,150000,0,0,1,0,0,0,0,0,40.4106154,-3.7068749
11830,135,3,2,550000,0,0,0,0,1,0,1,0,40.4113373,-3.7195117
11832,64,3,1,240000,0,0,0,0,0,0,0,0,40.400826,-3.6937804
11833,60,1,1,320000,0,0,1,0,0,1,0,0,40.3930915,-3.6961671
11834,76,2,1,280000,1,0,1,0,0,0,0,0,40.3988182,-3.6992269
11835,90,3,1,350000,1,0,1,0,0,1,0,0,40.4014224,-3.7017986
11836,92,3,2,275000,0,0,0,0,0,0,0,0,40.4009567,-3.7140494
11837,106,2,2,515000,0,0,1,0,1,1,0,1,40.3908787,-3.6949713
11838,40,2,1,180000,0,0,0,0,0,0,0,0,40.4137301,-3.7192714
11839,75,3,1,315000,0,0,1,0,0,0,1,0,40.4018395,-3.7001222
11840,40,0,1,160000,0,0,0,0,0,0,0,0,40.4041214,-3.6921341
11841,80,2,1,355000,0,0,1,0,0,0,0,0,40.3939563,-3.695226
11842,120,4,2,574990,0,0,1,0,0,0,0,0,40.4106154,-3.7068749
11843,66,1,1,300000,0,0,1,0,1,0,1,1,40.4045323,-3.7048901
11844,90,3,1,370000,0,0,1,0,1,0,0,0,40.3922852,-3.6883554
11845,56,1,1,320000,0,0,1,0,1,0,0,1,40.3882938,-3.6881068
11846,135,3,2,449000,0,0,1,0,0,0,0,0,40.4001999,-3.7060689
11847,108,3,2,510000,0,0,1,0,1,0,0,1,40.2297725,-3.6413081
11848,70,1,1,399000,0,0,1,0,1,0,0,1,40.3335156,-3.37005
11849,66,2,1,175741,0,0,0,0,0,0,0,0,40.4041214,-3.6921341
11850,120,3,2,720000,0,0,1,0,1,0,1,1,40.40690175,-3.713098051657989
11851,66,0,1,149000,0,0,0,0,0,0,0,0,40.399159100000006,-3.698489849286333
11852,130,3,2,515000,0,0,1,0,0,0,0,1,40.4006468,-3.6949523
11853,118,3,2,485000,0,0,1,0,0,1,0,0,40.4007429,-3.7067749
11854,82,2,1,500000,0,0,1,0,1,1,0,1,40.4032971,-3.7094026
11855,35,1,1,199000,0,0,0,0,0,0,0,0,40.4018591,-3.6908809
11856,123,3,2,355000,0,0,1,0,0,1,0,0,40.5421256,-3.6426611
11857,90,4,1,320000,1,0,1,0,0,0,1,0,40.400826,-3.6937804
11858,111,2,2,540000,0,0,1,0,0,0,0,0,40.4055243,-3.7145655
11859,56,2,2,135000,1,0,1,0,0,0,0,0,40.39810895,-3.7011318012857135
11860,90,4,2,400000,0,0,0,0,0,0,1,0,40.4032499,-3.7026207
11861,41,1,1,178000,0,0,0,0,0,0,0,0,40.40507,-3.6932835
11862,40,1,1,199000,0,0,0,0,0,0,0,0,40.392844,-3.694532831641408
11863,157,3,2,452000,0,0,1,0,0,0,0,0,40.3992285,-3.6957584
11865,116,4,2,350000,1,0,0,0,0,0,0,0,40.3947684,-3.6981734
11866,54,1,1,205000,0,0,1,0,0,0,1,0,40.3991243,-3.70286671279924
11867,52,0,1,180000,0,0,1,0,0,0,0,1,40.3966816,-3.7023334
11868,38,0,1,230000,0,0,1,0,0,0,0,1,40.4052551,-3.7012188
11869,53,2,1,170900,0,0,0,0,0,0,0,0,40.4065193,-3.70342
11870,61,2,1,190000,0,0,1,0,0,0,1,0,40.3958795,-3.6984127
11871,45,1,1,295000,0,0,1,0,1,0,0,1,40.3950987,-3.6843052
11872,51,2,1,274990,0,0,0,0,0,0,0,0,40.0308757,-3.5925799
11873,110,4,2,370000,0,0,1,0,0,0,1,1,40.397736,-3.6942956
11874,89,2,2,395000,0,0,1,0,1,0,1,1,40.3909738,-3.6946247
11875,48,0,1,198000,0,0,1,0,0,0,0,0,40.4012166,-3.6932962
11876,46,1,1,230000,0,0,1,0,0,0,0,0,40.4106154,-3.7068749
11877,110,3,2,425000,1,0,1,0,0,0,0,0,40.4006369,-3.7114977
11878,56,2,1,249000,0,0,0,0,0,0,0,0,40.4020732,-3.7012827
11879,89,3,1,330000,0,0,1,0,0,0,0,0,40.40571825,-3.712617916782843
11880,76,2,1,325000,0,0,1,0,0,1,0,0,40.321065700000005,-3.7553893873549455
11881,120,3,2,495000,0,0,0,0,1,0,0,1,40.4106154,-3.7068749
11882,100,2,2,470000,0,0,0,0,1,1,0,0,40.4422626,-3.3553876
11883,95,2,2,440000,0,0,1,0,1,1,0,0,40.3859458,-3.6875289
11884,114,2,2,298000,0,0,1,0,0,0,0,0,40.4113373,-3.7195117
11885,91,2,2,446500,0,0,0,0,0,0,0,0,40.5588236,-3.9672356
11886,43,3,1,219000,0,0,0,0,0,0,0,0,40.3938214,-3.694708
11887,57,2,1,335000,1,0,0,0,0,1,0,0,40.4507436,-3.3814805
11888,81,3,2,315000,0,0,1,0,0,0,0,0,40.405033,-3.702372
11889,115,3,1,510000,0,0,1,0,1,1,0,1,40.3863606,-3.691213
11890,90,3,2,425000,0,0,1,0,0,1,0,1,40.4035326,-3.7041805
11891,79,1,1,340000,0,0,1,0,0,0,1,0,40.4120405,-3.7205356
11892,35,1,1,124900,0,0,0,0,0,0,0,0,40.4667933,-3.7051592
11894,93,2,1,340000,0,0,1,0,0,1,1,0,40.3975906,-3.698084
11895,150,4,2,590000,0,0,1,0,0,0,0,0,40.4507436,-3.3814805
11896,58,2,1,199000,0,0,0,0,0,1,0,0,40.4855927,-3.3592809
11897,182,3,2,825000,0,0,1,0,0,1,0,1,40.3868024,-3.692231
11898,126,3,1,341000,0,0,1,0,0,0,0,0,40.4018395,-3.7001222
11900,125,3,2,540000,0,0,1,0,1,1,0,1,40.2898434,-3.7501448
11901,45,1,1,177000,0,0,1,0,0,0,0,0,40.40644325,-3.69360620467303
11902,40,1,1,199000,0,0,0,0,0,0,0,0,40.3938214,-3.694708
11904,42,1,1,190000,1,0,0,0,0,1,0,0,40.2889186,-3.7939133
11905,115,3,2,421000,0,0,1,0,0,1,0,0,40.397736,-3.6942956
11906,38,0,1,230000,0,0,0,0,0,0,0,1,40.4051178,-3.7029438
11907,146,5,3,590000,1,0,1,0,0,0,0,1,40.4006369,-3.7114977
11909,105,3,2,480000,0,0,1,0,1,0,1,1,40.3874811,-3.6938817
11910,111,2,2,535000,0,1,1,0,0,0,0,0,40.4016927,-3.7150747
11911,121,3,2,585000,0,1,1,0,0,0,0,0,40.4016927,-3.7150747
11912,159,4,3,780000,0,1,1,0,0,0,0,0,40.4016927,-3.7150747
11913,143,3,2,690000,0,1,1,0,0,0,0,0,40.4016927,-3.7150747
11914,159,3,2,452000,0,0,1,0,0,1,0,0,40.3992285,-3.6957584
11915,47,2,1,200000,1,0,0,0,0,0,0,0,40.2889186,-3.7939133
11916,45,2,1,175000,1,0,1,0,0,1,0,0,40.3938214,-3.694708
11919,115,3,2,445000,0,0,1,0,0,1,0,0,40.5385044,-3.6377804
11920,126,3,1,341000,0,0,0,0,0,1,0,0,40.4106154,-3.7068749
11921,92,3,1,300000,1,0,1,0,0,0,1,0,40.3991935,-3.7008069
11922,49,3,1,165000,1,0,0,0,0,0,0,0,40.4120405,-3.7205356
11923,94,3,1,330000,0,0,1,0,0,0,0,0,40.4113373,-3.7195117
11924,109,2,2,485000,0,0,1,0,1,0,0,1,40.3894855,-3.6935582
11925,89,3,2,450000,0,0,1,0,1,0,0,1,40.3960517,-3.6810984
11926,53,2,1,167000,0,0,0,0,0,0,0,0,40.3925913,-3.6956853
11927,115,3,2,380000,0,0,1,0,0,0,0,0,40.4311078,-3.700125
11928,165,2,1,560000,0,0,1,0,0,1,1,0,40.5018128,-3.8776243
11929,114,3,2,340000,0,0,1,0,0,1,0,0,40.4008225,-3.698754
11930,113,4,2,440000,0,0,1,0,0,1,1,0,40.3956003,-3.6943798
11931,80,2,1,335000,0,0,0,0,0,1,0,0,40.4106154,-3.7068749
11932,110,4,2,430000,0,0,1,0,0,0,0,0,40.4092148,-3.7210487
11933,160,5,2,595000,1,0,1,0,0,1,1,0,40.4012164,-3.6937307
11934,45,2,1,200000,0,0,1,0,0,0,0,0,40.39535225,-3.699067832163591
11935,89,2,2,398000,0,0,1,0,1,0,0,1,40.4106154,-3.7068749
11936,63,2,1,299000,0,0,0,0,0,0,0,0,40.4024144,-3.6967573373069937
11937,73,2,1,325000,0,0,1,0,0,0,0,0,40.4018591,-3.6908809
11938,70,2,1,340000,0,0,1,0,0,0,1,0,40.4001982,-3.6961489
11939,74,1,1,220000,0,0,1,0,0,0,0,0,40.3999769,-3.7018363
11940,67,3,1,255000,1,0,0,0,0,0,0,0,40.2743684,-3.9027589
11941,86,2,2,385000,0,0,0,0,1,0,0,1,40.45496675,-3.461212903844024
11942,71,1,1,291000,0,0,1,0,0,0,0,0,40.4120405,-3.7205356
11943,81,1,1,332100,0,0,1,0,0,1,0,0,40.412837,-3.7194574
11945,184,3,2,825000,0,0,1,0,0,1,0,1,40.3868024,-3.692231
11947,112,3,2,439000,0,0,1,0,0,1,1,0,40.275371,-3.9044116
11948,35,1,1,189000,0,0,1,0,0,1,0,0,40.2889186,-3.7939133
11949,112,3,2,425000,0,0,1,0,0,1,1,0,40.3989355,-3.7005644
11950,91,3,2,299000,1,0,1,0,0,1,0,0,40.3975906,-3.698084
11951,94,2,2,438000,0,0,1,0,1,0,0,1,40.3863274,-3.6920844
11952,105,4,2,399000,1,0,1,0,0,1,0,0,40.39910395,-3.701792045087444
11954,126,3,2,420000,0,0,1,0,0,1,0,1,40.4036337,-3.6909081
11955,112,2,2,550000,0,0,1,0,1,1,0,1,40.4106154,-3.7068749
11956,89,3,1,367000,0,0,1,0,0,0,0,0,40.4106154,-3.7068749
11957,102,5,2,375000,0,0,0,0,0,0,0,0,40.4120405,-3.7205356
11958,112,3,2,345000,1,0,1,0,0,1,0,0,40.3953191,-3.693897695430121
11959,74,1,2,303400,0,0,1,0,0,1,0,0,40.412837,-3.7194574
11960,45,1,1,192000,0,0,0,0,0,0,0,0,40.3991935,-3.7008069
11961,128,3,2,459000,1,0,0,0,1,1,0,0,40.3086533,-3.9300616
11962,115,3,1,369000,0,0,1,0,0,0,0,0,40.4065193,-3.70342
11963,50,2,1,179000,1,0,0,0,0,0,0,0,40.3950124,-3.6944495
11964,70,2,2,355000,0,0,1,0,0,1,0,0,40.3991935,-3.7008069
11965,82,2,2,430000,0,0,1,0,1,1,0,1,40.2898434,-3.7501448
11966,104,2,2,446500,0,0,1,0,1,0,0,0,40.3843704,-3.6857129
11967,130,3,2,680000,0,0,1,0,1,1,0,1,40.4108784,-3.7183045
11968,47,1,1,195000,0,0,0,0,0,0,0,0,40.2889186,-3.7939133
11969,89,4,1,365000,1,0,1,0,0,0,0,0,40.4048964,-3.693661
11970,102,3,2,410000,0,0,1,0,0,1,0,1,40.400766,-3.692338
11972,57,2,1,280000,0,0,0,0,0,0,0,0,40.4020732,-3.7012827
11973,53,2,1,210000,0,0,1,0,0,0,1,0,40.39323515,-3.697120110364009
11974,48,2,1,300000,0,0,0,0,0,0,0,0,40.4106154,-3.7068749
11975,45,1,1,280000,0,0,0,0,0,0,0,0,40.406308,-3.693517
11977,36,2,1,145000,1,0,0,0,0,0,0,0,40.4018591,-3.6908809
11978,121,3,2,419900,0,0,1,0,0,1,0,0,40.4120405,-3.7205356
11979,121,3,2,410000,0,0,1,0,0,1,0,0,40.4065193,-3.70342
11980,121,3,2,410000,0,0,1,0,0,1,0,0,40.4065193,-3.70342
11981,120,2,1,520000,0,0,1,0,0,0,0,1,40.406131,-3.698728
11982,42,1,1,128000,1,0,0,0,0,0,0,0,40.4053498,-3.7054749
11983,108,1,2,420000,0,0,1,0,1,0,0,1,40.3999685,-3.7059533
11984,140,3,2,395000,0,0,1,0,0,0,0,0,40.3843704,-3.6857129
11985,128,3,2,825000,0,0,0,0,1,1,0,1,40.4032065,-3.7128314
11986,66,1,1,285000,0,0,0,0,0,0,0,0,40.4072916,-3.7168487
11987,125,4,2,435000,1,0,1,0,0,1,1,0,40.3960839,-3.6943225
11989,56,1,1,299000,0,0,1,0,1,0,0,1,40.3885648,-3.6943853
11990,85,2,2,460000,0,0,1,0,1,0,0,0,40.3956027,-3.6785934
11991,125,4,2,425000,0,0,0,0,0,0,1,0,40.3995999,-3.7024133
11992,55,2,2,199000,0,0,1,0,0,0,0,0,40.4855927,-3.3592809
11993,131,4,2,490000,0,0,1,0,0,0,0,1,40.3977974,-3.7055999
11994,90,3,1,275000,0,0,1,0,0,0,0,0,40.646716,-3.778153837865472
11995,65,1,1,295000,0,0,1,0,0,0,0,0,40.3081473,-3.495066956507304
11997,130,4,2,355900,1,0,1,0,0,0,0,0,40.3938214,-3.694708
11998,87,3,1,259000,0,0,0,0,0,0,0,0,40.4869751,-3.336925
11999,130,4,2,449900,0,0,1,0,0,1,0,0,40.4018395,-3.7001222
12000,118,3,2,485000,0,0,1,0,0,1,0,0,40.3807234,-3.4116252
12001,95,3,1,419900,0,0,1,0,0,0,1,1,40.3991935,-3.7008069
12002,82,3,2,354000,0,0,1,0,0,1,1,0,40.3995999,-3.7024133
12003,44,1,1,155000,1,0,1,0,0,0,0,0,40.4040749,-3.7059572
12004,105,3,2,425000,1,0,1,0,0,1,1,0,40.3962138,-3.7023735
12005,110,3,2,540000,0,0,1,0,1,1,0,0,40.2898434,-3.7501448
12006,88,2,2,554000,0,0,1,0,1,1,0,0,40.2898434,-3.7501448
12007,59,3,1,309000,0,0,0,0,0,0,0,0,40.40517565,-3.694452807709405
12008,62,1,1,275000,0,0,1,0,0,0,0,0,40.4015845,-3.6961837
12009,75,2,1,243000,0,0,1,0,0,1,0,0,40.4667933,-3.7051592
12010,116,3,2,489900,0,0,1,0,1,0,1,1,40.3959224,-3.6804857
12011,140,4,2,535000,0,0,1,0,1,1,0,1,40.39729215,-3.6894948496947286
12012,42,2,1,187000,1,0,0,0,0,0,0,0,40.39858715,-3.702343871000007
12013,64,1,1,329000,0,0,0,0,1,0,0,1,40.3942937,-3.6841845
12014,36,1,1,199000,0,0,0,0,0,0,0,0,40.4620099,-3.4792226
12015,178,4,3,530000,1,0,1,0,0,1,0,0,40.3995708,-3.6994528
12016,140,3,2,395000,0,0,1,0,0,0,0,0,40.5588236,-3.9672356
12017,103,3,2,560000,0,0,1,0,1,1,1,0,40.4106154,-3.7068749
12018,88,2,2,480000,0,0,1,0,1,0,1,0,40.4106154,-3.7068749
12019,66,2,1,250000,1,0,1,0,0,0,0,0,40.3949243,-3.7000665
12020,157,3,2,452000,0,0,1,0,0,0,0,0,40.3992285,-3.6957584
12022,61,3,1,219900,1,0,1,0,0,0,0,0,40.4016206,-3.7191919
12023,89,2,1,350000,0,0,1,0,0,1,0,0,40.4059657,-3.7078263
12024,94,4,1,299000,0,0,0,0,0,1,0,0,40.4042462,-3.7203964
12025,72,2,1,325000,0,0,1,0,0,0,0,0,40.3207069,-3.754356
12026,113,3,2,459000,0,0,1,0,0,1,0,1,40.3991935,-3.7008069
12027,91,3,1,210000,1,0,1,0,0,0,0,0,40.3973032,-3.7010057
12028,90,4,2,368000,1,0,1,0,0,0,0,0,40.5528443,-3.6295435
12029,133,3,2,649000,0,0,1,0,0,0,1,1,40.3954487,-3.6859594
12030,93,2,2,399900,0,0,1,0,1,1,1,1,40.3956027,-3.6785934
12031,58,1,2,164400,0,0,1,0,0,0,0,0,40.3949243,-3.7000665
12032,121,4,2,429000,1,0,0,0,0,0,1,1,40.4137807,-3.7169401
12033,143,4,2,420000,0,0,1,0,0,0,0,0,40.4120405,-3.7205356
12034,107,2,1,305000,0,0,1,0,0,0,0,0,40.4113373,-3.7195117
12035,84,3,1,315000,0,0,1,0,0,1,0,0,40.4042462,-3.7203964
12036,95,3,2,379000,0,0,1,0,0,1,0,0,40.4113373,-3.7195117
12037,69,1,1,275000,0,0,1,0,0,0,1,0,40.4018591,-3.6908809
12038,76,2,1,330000,0,0,1,0,1,1,0,0,40.4018395,-3.7001222
12039,45,2,1,175000,0,0,0,0,0,0,0,0,40.4018395,-3.7001222
12040,107,2,2,305000,0,0,1,0,0,0,0,0,40.4113373,-3.7195117
12041,69,1,1,275000,0,0,1,0,0,0,0,0,40.4018591,-3.6908809
12042,136,3,2,449000,0,0,1,0,0,0,1,0,40.3807234,-3.4116252
12043,115,3,2,634000,0,0,1,0,0,0,0,1,40.4620099,-3.4792226
12044,111,2,2,550000,0,0,1,0,1,1,0,1,40.4065193,-3.70342
12045,101,2,2,439000,0,0,1,0,0,1,1,0,40.3991854,-3.6941314
12047,97,2,2,375000,0,0,1,0,0,0,0,0,40.3945911,-3.6946377
12048,121,3,2,470000,0,0,1,0,1,0,0,1,40.5588236,-3.9672356
12049,57,2,1,235000,0,0,0,0,0,0,0,0,40.3938214,-3.694708
12050,56,2,1,315000,0,0,0,0,0,0,0,0,40.4065193,-3.70342
12051,117,3,2,540000,0,0,1,0,1,0,0,0,40.3086533,-3.9300616
12052,75,2,1,243000,0,0,1,0,0,1,0,0,40.4667933,-3.7051592
12053,78,3,1,320000,0,0,1,0,0,1,0,0,40.4507436,-3.3814805
12054,44,2,1,343000,0,0,1,0,0,0,0,0,40.4010705,-3.7144109
12055,95,2,2,439000,0,0,1,0,1,1,0,1,40.3950987,-3.6843052
12056,73,2,2,270000,0,0,1,0,0,0,0,0,40.4855927,-3.3592809
12057,150,4,2,570000,0,0,1,0,0,1,0,1,40.400817,-3.710186
12058,47,1,1,175000,0,0,0,0,0,0,0,0,40.397447,-3.6945409
12060,102,4,2,359000,1,0,1,0,0,0,1,0,40.4065193,-3.70342
12062,61,1,1,220000,0,0,0,0,0,1,0,0,40.3251668,-3.763148
12063,52,2,1,225000,0,0,0,0,0,0,0,0,40.3938214,-3.694708
12064,79,1,1,340000,0,0,1,0,0,1,0,0,40.4120405,-3.7205356
12065,140,3,2,395000,0,0,1,0,1,1,0,0,40.3843704,-3.6857129
12066,97,2,2,374000,0,0,1,0,0,0,0,0,40.3945911,-3.6946377
12067,53,2,1,189000,0,0,1,0,0,0,0,0,40.3938214,-3.694708
12068,129,4,1,385000,0,0,1,0,0,0,0,0,40.4048492,-3.6987338
12069,84,5,1,245000,1,0,0,0,0,0,1,0,40.3910209,-3.6944432
12072,101,3,2,440000,1,0,1,0,1,1,0,0,40.4052748,-3.7111947
12073,94,2,2,448000,0,0,1,0,1,1,0,0,40.2898434,-3.7501448
12074,151,3,2,777000,0,0,1,0,1,0,0,0,40.9201786,-3.8439784
12075,51,2,1,249000,0,0,1,0,0,0,0,0,40.4113373,-3.7195117
12076,62,3,1,208000,0,0,1,0,0,0,0,0,40.4018591,-3.6908809
12078,91,3,1,330000,1,0,1,0,0,0,0,0,40.4120405,-3.7205356
12079,53,2,1,167000,0,0,0,0,0,0,0,0,40.3925913,-3.6956853
12080,114,4,2,420000,0,0,1,0,0,1,0,0,40.4113373,-3.7195117
12081,89,1,2,310000,0,0,1,0,0,0,0,0,40.1828544,-3.1054121
12082,120,4,2,670000,0,0,1,0,1,0,1,0,40.4106154,-3.7068749
12083,95,2,2,559000,0,0,1,0,1,1,0,0,40.4106154,-3.7068749
12084,120,3,2,560000,1,0,1,0,1,0,0,1,40.4065193,-3.70342
12085,136,3,2,759000,0,0,1,0,1,0,0,1,40.4137807,-3.7169401
12086,53,2,2,210000,0,0,1,0,0,0,0,0,40.3991854,-3.6941314
12087,53,2,2,210000,0,0,1,0,0,0,0,0,40.3991854,-3.6941314
12088,39,2,1,145000,1,0,0,0,0,0,0,0,40.4018591,-3.6908809
12089,106,2,2,350000,0,0,0,0,0,0,0,0,40.3991935,-3.7008069
12090,81,2,2,315000,0,0,0,0,0,0,0,0,40.3981131,-3.6997603
12091,110,4,2,419000,0,0,1,0,0,0,0,0,40.3938214,-3.694708
12092,52,2,1,154000,0,0,0,0,0,1,0,0,40.3998487,-3.6941973
12093,80,3,2,280000,1,0,1,0,0,0,0,0,40.3973032,-3.7010057
12094,71,3,1,275000,1,0,1,0,0,0,1,0,40.3961103,-3.6928381
12096,44,2,1,210000,0,0,0,0,0,0,0,0,40.3964708,-3.6982289
12097,56,2,1,279900,0,0,1,0,0,0,0,0,40.4108784,-3.7183045
12098,80,3,2,280000,1,0,1,0,0,1,0,0,40.3973032,-3.7010057
12099,67,3,1,212000,0,0,0,0,0,0,0,0,40.3959176,-3.697123129011594
12100,117,4,2,420000,0,0,1,0,0,1,0,1,40.3587534,-3.5197966
12101,89,3,1,279000,0,0,0,0,0,1,0,0,40.4869751,-3.336925
12102,157,3,2,452000,1,0,1,0,0,0,0,0,40.3995708,-3.6994528
12103,76,2,1,260000,1,0,0,0,0,0,0,0,40.3949243,-3.7000665
12104,71,3,1,275000,1,0,1,0,0,0,0,0,40.3961103,-3.6928381
12105,80,2,1,355000,0,0,1,0,0,0,0,0,40.3939563,-3.695226
12106,92,2,2,430000,0,0,1,0,1,1,1,1,40.2898434,-3.7501448
12107,92,3,1,335000,0,0,0,0,0,0,0,0,40.4031912,-3.7031251
12108,43,1,1,230000,0,0,0,0,0,0,0,0,40.3995708,-3.6994528
12110,55,2,1,209000,0,0,1,0,0,0,0,0,40.40515185,-3.713328042690272
12111,71,3,1,275000,1,0,1,0,0,0,1,0,40.3961103,-3.6928381
12112,113,3,2,449000,0,0,1,0,0,0,1,0,40.3807234,-3.4116252
12113,75,3,1,325000,0,0,0,0,0,1,0,0,40.4065193,-3.70342
12114,70,1,2,285000,0,0,1,0,0,0,0,0,40.3863606,-3.691213
12115,118,3,2,485000,0,0,1,0,0,1,0,0,40.3807234,-3.4116252
12116,90,3,2,399000,0,0,1,0,0,1,0,1,40.4041793,-3.7009484
12117,86,2,2,365000,0,0,1,0,0,0,0,0,40.4048492,-3.6987338
12118,51,2,1,249900,0,0,1,0,0,0,0,0,40.4113373,-3.7195117
12119,79,2,1,328000,0,0,1,0,0,1,0,1,40.3882267,-3.6867725
12120,102,3,2,360000,1,0,1,0,0,1,0,0,40.4869751,-3.336925
12121,54,1,1,230000,0,0,1,0,0,0,0,0,40.4065193,-3.70342
12122,31,1,1,148000,0,0,0,0,0,0,0,0,40.3938214,-3.694708
12123,92,4,1,380000,1,0,1,0,0,0,1,0,40.3993152,-3.6963368
12124,58,1,1,180000,0,0,0,0,0,0,0,0,40.3993152,-3.6963368
12125,125,2,1,515000,0,0,1,0,1,0,0,0,40.3086533,-3.9300616
12126,82,3,1,361500,0,0,1,0,0,1,0,0,40.3939563,-3.695226
12127,102,3,2,365000,0,0,0,0,1,0,0,1,40.3963582,-3.6964975
12128,118,3,2,365000,1,0,1,0,0,1,0,1,40.3920111,-3.6947695
12129,50,1,1,200000,0,0,0,0,0,0,0,0,40.3938214,-3.694708
12130,64,1,1,350000,0,0,1,0,1,1,0,1,40.2898434,-3.7501448
12131,97,2,2,375000,0,0,1,0,0,0,1,0,40.3945911,-3.6946377
12132,40,0,1,169000,0,0,0,0,0,0,0,0,40.3938214,-3.694708
12133,118,3,2,510000,0,0,1,0,1,0,0,1,40.3843704,-3.6857129
12134,80,3,2,280000,0,0,1,0,0,0,0,0,40.3973032,-3.7010057
12135,56,1,1,279900,0,0,1,0,0,0,0,0,40.4108784,-3.7183045
12136,130,4,2,450000,1,0,1,0,0,1,0,0,40.4556839,-3.4775387
12137,59,4,1,254900,0,0,0,0,0,0,0,0,40.4020732,-3.7012827
12138,75,2,2,255000,0,0,1,0,0,0,0,0,40.3949243,-3.7000665
12139,56,2,1,279900,0,0,1,0,0,0,0,0,40.4108784,-3.7183045
12140,53,3,1,210000,1,0,1,0,0,0,0,0,40.3926795,-3.6965488
12141,93,3,2,380000,0,0,0,0,0,1,0,0,40.5506393,-3.6409407
12142,115,3,2,510000,0,0,1,0,1,0,0,1,40.3069324,-3.471671
12143,50,2,1,174900,0,0,0,0,0,0,0,0,40.3938214,-3.694708
12144,334,3,2,825000,0,0,1,0,0,1,0,1,40.3868024,-3.692231
12145,100,4,2,399000,0,0,0,0,0,0,0,0,40.3995999,-3.7024133
12146,46,1,1,245000,0,0,0,0,0,0,1,0,40.4034758,-3.701678475465201
12147,82,3,2,435000,0,0,0,0,0,0,0,0,40.4851214,-3.3414269
12148,78,2,1,350000,0,0,1,0,0,1,0,1,40.3989983,-3.6996426
12149,40,2,1,215000,0,0,0,0,0,0,0,0,40.4855927,-3.3592809
12151,43,2,1,175000,0,0,0,0,0,0,0,0,40.3945911,-3.6946377
12152,31,1,1,148000,0,0,0,0,0,0,0,0,40.3938214,-3.694708
12153,102,4,2,359000,1,0,1,0,0,0,0,0,40.40968055,-3.701644426413222
12154,334,3,2,799000,0,0,1,0,0,1,0,1,40.3863606,-3.691213
12155,132,4,2,535000,0,0,0,0,1,0,0,1,40.2889186,-3.7939133
12156,135,3,2,720000,0,0,1,0,1,1,1,1,40.4137807,-3.7169401
12157,138,4,2,579000,0,0,1,0,1,1,0,0,40.5588236,-3.9672356
12158,136,4,2,515000,0,0,1,0,0,1,0,1,40.4149328,-3.7208056
12159,100,2,2,445000,0,0,1,0,1,1,0,1,40.4065193,-3.70342
12160,185,2,2,550000,0,0,1,0,1,1,0,1,40.5611421,-3.4991933
12161,113,4,2,340000,1,0,1,0,0,1,0,0,40.4253019,-3.703264
12162,84,3,1,250000,0,0,0,0,0,0,0,0,40.4877435,-3.3383142
12163,79,2,2,395000,0,0,1,0,1,0,0,0,40.4564806,-3.4639113
12164,65,2,1,199900,0,0,0,0,0,0,0,0,40.3207069,-3.754356
12165,114,3,2,510000,0,0,1,0,1,0,0,1,40.2297725,-3.6413081
12166,73,2,1,360000,0,0,1,0,0,1,0,0,40.3963582,-3.6964975
12167,82,3,1,359000,1,0,0,0,0,0,0,0,40.4851214,-3.3414269
12168,58,1,1,180000,0,0,0,0,0,0,0,0,40.3990083,-3.7008394
12169,84,3,1,262000,1,0,1,0,0,0,0,0,40.3945911,-3.6946377
12170,97,2,2,374000,0,0,1,0,0,0,0,0,40.3945911,-3.6946377
12171,75,2,2,340000,0,0,0,0,0,0,0,0,40.4033232,-3.7132656
12172,74,1,1,303400,0,0,1,0,0,0,0,0,40.0685984,-3.4982986
12173,81,1,1,332100,0,0,1,0,0,0,0,0,40.0685984,-3.4982986
12174,83,3,1,350000,0,0,1,0,0,1,0,1,40.4020732,-3.7012827
12175,130,3,2,500000,0,0,1,0,0,1,0,1,40.4556839,-3.4775387
12176,64,1,1,242100,0,0,1,0,0,0,0,0,40.4040681,-3.705598
12177,51,2,1,285000,0,0,1,0,0,0,1,0,40.4034758,-3.701678475465201
12178,110,3,2,450000,0,0,1,0,0,0,0,0,40.4065193,-3.70342
12179,48,1,1,108000,0,0,0,0,0,0,0,0,40.3962138,-3.7023735
12180,88,2,2,364000,0,0,1,0,0,1,0,0,40.3956723,-3.6850248
